title,url,date
IRS Announces Withdrawal Process for Employee Retention Credit Claims,https://www.cooley.com/news/insight/2023/2023-10-25-irs-announces-withdrawal-process-for-employee-retention-credit-claims,2023-10-25
EU Changes CSRD Thresholds to Reduce Sustainability Reporting Burden,https://www.cooley.com/news/insight/2023/2023-10-20-eu-changes-csrd-thresholds-to-reduce-sustainability-reporting-burden,2023-10-23
UNCITRAL Judgments Model Law: Five Years On,https://www.cooley.com/news/insight/2023/2023-10-19-uncitral-judgments-model-law-five-years-on,2023-10-19
1.5% Stamp Tax Charge: Continuity or Change?,https://www.cooley.com/news/insight/2023/2023-10-19-1-5-stamp-tax-charge-continuity-or-change,2023-10-19
A Balancing Act: Pursuing AI Advancement and the Protection of Privacy,https://www.cooley.com/news/insight/2023/2023-10-19-a-balancing-act-pursuing-ai-advancement-and-the-protection-of-privacy,2023-10-19
California Enacts Two New Virtual Currency Laws,https://www.cooley.com/news/insight/2023/2023-10-19-california-enacts-two-new-virtual-currency-laws,2023-10-19
FCC Expands Authority in Space Economy With New Orders,https://www.cooley.com/news/insight/2023/2023-10-19-fcc-expands-authority-in-space-economy-with-new-orders,2023-10-19
FTC Issues Antitrust Warning Against ‘Improper’ Orange Book Patent Listings,https://www.cooley.com/news/insight/2023/2023-10-18-ftc-issues-antitrust-warning-against-improper-orange-book-patent-listings,2023-10-18
USA: NIST’s AI Risk Management Framework – Key Takeaways,https://www.cooley.com/news/insight/2023/2023-10-17-usa-nists-ai-risk-management-framework-key-takeaways,2023-10-17
All Eyes on Critical Technology in the EU,https://www.cooley.com/news/insight/2023/2023-10-17-all-eyes-on-critical-technology-in-the-eu,2023-10-17
Federal Circuit’s In re Cellect Decision Deals Blow to Patent Term Adjustment,https://www.cooley.com/news/insight/2023/2023-10-17-federal-circuits-in-re-cellect-decision-deals-blow-to-patent-term-adjustment,2023-10-17
"New California Law Establishes Significant Disclosure Requirements Related to Climate Goals, Claims and Offsets Beginning January 1, 2024",https://www.cooley.com/news/insight/2023/2023-10-16-new-california-law-establishes-significant-disclosure-requirements-related-to-climate-goals-claims-and-offsets-beginning-january-1-2024,2023-10-16
Can Existing Laws Regulate Generative AI?,https://www.cooley.com/news/insight/2023/2023-10-13-can-existing-laws-regulate-generative-ai,2023-10-13
California Adopts New Law Requiring VC Companies to Collect Diversity Data From Portfolio Company Founders,https://www.cooley.com/news/insight/2023/2023-10-13-california-adopts-new-law-requiring-vc-companies-to-collect-diversity-data-from-portfolio-company-founders,2023-10-13
CFPB Signals Desire to Expand Supervision of Nonbank Payments Firms,https://www.cooley.com/news/insight/2023/2023-10-12-cfpb-signals-desire-to-expand-supervision-of-nonbank-payments-firms,2023-10-12
10-Step Plan for Employers Using Artificial Intelligence in Employment Processes,https://www.cooley.com/news/insight/2023/2023-10-11-10-step-plan-for-employers-using-artificial-intelligence-in-employment-processes,2023-10-11
UK Antitrust Regulator Outlines Guiding Principles for AI Foundation Model Market,https://www.cooley.com/news/insight/2023/2023-10-09-uk-antitrust-regulator-outlines-guiding-principles-for-ai-foundation-model-market,2023-10-09
Treasury Department Issues Proposed Regulations for Brokers of ‘Digital Assets’,https://www.cooley.com/news/insight/2023/2023-10-05-treasury-department-issues-proposed-regulations-for-brokers-of-digital-assets,2023-10-05
Public Companies Update – September One-Minute Reads,https://www.cooley.com/news/insight/2023/2023-09-29-pubco-one-minute-reads,2023-09-29
The Benefits and Perils of Expedited Arbitration Clauses,https://www.cooley.com/news/insight/2023/2023-09-28-the-benefits-and-perils-of-expedited-arbitration-clauses,2023-09-28
CFPB Proposes Removing Medical Debt From Credit Reports While Also Eyeing Broad FCRA Expansion,https://www.cooley.com/news/insight/2023/2023-09-28-cfpb-proposes-removing-medical-debt-from-credit-reports-while-also-eyeing-broad-fcra-expansion,2023-09-28
Over-Prescription Is Bad Medicine: The Case Against a Knee-Jerk Revision of Antitrust Injury,https://www.cooley.com/news/insight/2023/2023-09-26-over-prescription-is-bad-medicine-the-case-against-a-kneejerk-revision-of-antitrust-injury,2023-09-26
Letter: Regulating AI Presents a Challenge for EU’s Rule Book Approach,https://www.cooley.com/news/insight/2023/2023-09-26-letter-regulating-ai-presents-a-challenge-for-eus-rule-book-approach,2023-09-26
CFPB Mandates Additional Specificity in Adverse Action Communications Based on AI or Complex Credit Models,https://www.cooley.com/news/insight/2023/2023-09-25-cfpb-mandates-additional-specificity-in-adverse-action-communications-based-on-ai-or-complex-credit-models,2023-09-25
"IRS Publishes Guidance on Tax Rules for Software Development, Research Expenses",https://www.cooley.com/news/insight/2023/2023-09-25-irs-publishes-guidance-on-tax-rules-for-software-development-research-expenses,2023-09-25
FinCEN Publishes New Guidance on Beneficial Ownership Information Reporting Rule,https://www.cooley.com/news/insight/2023/2023-09-21-fincen-publishes-new-guidance-on-beneficial-ownership-information-reporting-rule,2023-09-21
IRS Announces Moratorium on Processing New Claims for Employee Retention Credit,https://www.cooley.com/news/insight/2023/2023-09-21-irs-announces-moratorium-on-processing-new-claims-for-employee-retention-credit,2023-09-21
CFPB Details Concerns Over Tuition Payment Plan Practices at Higher Education Institutions,https://www.cooley.com/news/insight/2023/2023-09-20-cfpb-details-concerns-over-tuition-payment-plan-practices-at-higher-education-institutions,2023-09-20
Basics of Generative AI,https://www.cooley.com/news/insight/2023/2023-09-14-basics-of-generative-ai,2023-09-19
California GHG Emissions and Climate Risk Bills Near Finalization,https://www.cooley.com/news/insight/2023/2023-09-19-california-ghg-emissions-and-climate-risk-bills-near-finalization,2023-09-19
UK OFSI Uses Disclosure Power as FCA Reviews Sanctions Compliance Systems,https://www.cooley.com/news/insight/2023/2023-09-18-uk-ofsi-uses-disclosure-power-as-fca-reviews-sanctions-compliance-systems,2023-09-18
Prescription or Principle: Regulatory Design Choices for Artificial Intelligence,https://www.cooley.com/news/insight/2023/2023-09-15-prescription-or-principle-regulatory-design-choices-for-artificial-intelligence,2023-09-15
"UK Government Announces Repeal of 1.5% Stamp Tax Charge on Issuances, Certain Transfers of Shares to Depositary Receipt Issuers, Clearance Services",https://www.cooley.com/news/insight/2023/2023-09-15-uk-government-announces-repeal-of-1-point-5-percent-stamp-tax-charge-on-issuances-certain-transfers-of-shares-to-depositary-receipt-issuers-clearance-services,2023-09-15
State Pay Transparency Laws: What’s Required Now and What’s Next?,https://www.cooley.com/news/insight/2023/2023-09-14-state-pay-transparency-laws-whats-required-now-and-whats-next,2023-09-14
Texas Court Strikes Down CFPB Policy Expanding UDAAP Authority to Prohibit Discrimination in Noncredit Financial Products and Services,https://www.cooley.com/news/insight/2023/2023-09-13-texas-court-strikes-down-cfpb-policy-expanding-udaap-authority-to-prohibit-discrimination-in-noncredit-financial-products-and-services,2023-09-13
A New Frontier: Enforcing Money Judgments on Cryptocurrencies,https://www.cooley.com/news/insight/2023/2023-09-12-a-new-frontier-enforcing-money-judgments-on-cryptocurrencies,2023-09-12
Model Money Transmission Modernization Act: 12 States Take Action,https://www.cooley.com/news/insight/2023/2023-09-12-model-money-transmission-modernization-act-12-states-take-action,2023-09-12
DOJ’s Top Antitrust Official Turns Spotlight on Broadened Scope of Bank Merger Enforcement,https://www.cooley.com/news/insight/2023/2023-9-11-dojs-top-antitrust-official-turns-spotlight-on-broadened-scope-of-bank-merger-enforcement,2023-09-11
Uncertain Copyright and Patent Protections in the AI Age,https://www.cooley.com/news/insight/2023/2023-09-07-uncertain-copyright-and-patent-protections-in-the-ai-age,2023-09-07
FCC Seeking Input on New Internet of Things Cybersecurity Program,https://www.cooley.com/news/insight/2023/2023-09-06-fcc-seeking-input-on-new-internet-of-things-cybersecurity-program,2023-09-06
"Fair Lending Activity: Calm on the Surface, Churning Below",https://www.cooley.com/news/insight/2023/2023-09-01-fair-lending-activity-calm-on-the-surface-churning-below,2023-09-01
"USCIS Launches New Form I-9, Alternative Procedure for Virtual Documentation Inspection",https://www.cooley.com/news/insight/2023/2023-08-31-uscis-launches-new-form-i9-alternative-procedure-for-virtual-documentation-inspection,2023-08-31
Top 10 Considerations for Management in a UK IPO,https://www.cooley.com/news/insight/2023/2023-08-30-top-10-considerations-for-management-in-a-uk-ipo,2023-08-30
Public Companies Update–August One-Minute Reads,https://www.cooley.com/news/insight/2023/2023-08-30-pubco-one-minute-reads,2023-08-30
"Illinois Pay Transparency Requirements Take Effect January 1, 2025",https://www.cooley.com/news/insight/2023/2023-08-28-illinois-pay-transparency-requirements-take-effect-january-1-2025,2023-08-28
"District Court Confirms ‘Human Authorship’ Requirement, Sets Copyright Boundary for AI-Generated Works",https://www.cooley.com/news/insight/2023/2023-08-24-district-court-confirms-human-authorship-requirement-sets-copyright-boundary-for-ai-generated-works,2023-08-24
CFPB Announces Plans to Extend FCRA to Data Brokers Through Rulemaking,https://www.cooley.com/news/insight/2023/2023-08-23-cfpb-announces-plans-to-extend-fcra-to-data-brokers-through-rulemaking,2023-08-23
US and EU Poised for Closer Ties in Tech Financial Market,https://www.cooley.com/news/insight/2023/2023-08-22-us-and-eu-poised-for-closer-ties-in-tech-financial-market,2023-08-22
Baby Steps as FDA Issues First Draft Guidance Under MoCRA,https://www.cooley.com/news/insight/2023/2023-08-22-baby-steps-as-fda-issues-first-draft-guidance-under-mocra,2023-08-22
Employees Have the POWR (Act): Colorado Enacts New Protections for Employees,https://www.cooley.com/news/insight/2023/2023-08-21-employees-have-the-powr-act-colorado-enacts-new-protections-for-employees,2023-08-21
Two Recent Federal Circuit Opinions Illustrate Risk of Product Demonstrations for Patent Validity,https://www.cooley.com/news/insight/2023/2023-08-14-two-recent-federal-circuit-opinions-illustrate-risk-of-product-demonstrations-for-patent-validity,2023-08-14
EU Adopts Long-Awaited Mandatory ESG Reporting Standards,https://www.cooley.com/news/insight/2023/2023-08-11-eu-adopts-long-awaited-mandatory-esg-reporting-standards,2023-08-11
Spotlight on Recent M&A Delaware Decisions,https://www.cooley.com/news/insight/2023/2023-08-09-spotlight-on-recent-ma-delaware-decisions,2023-08-09
FCC Proposes Expansive New Ownership Disclosure Rules for Telecom Investors,https://www.cooley.com/news/insight/2023/2023-08-09-fcc-proposes-expansive-new-ownership-disclosure-rules-for-telecom-investors,2023-08-09
Court of Justice Sets Lightning Rod for EU Foreign Direct Investment Screening,https://www.cooley.com/news/insight/2023/2023-08-07-court-of-justice-sets-lightning-rod-for-eu-foreign-direct-investment-screening,2023-08-07
EU’s Foreign Subsidies Check for Public Procurement Tenders Goes Live,https://www.cooley.com/news/insight/2023/2023-08-07-eus-foreign-subsidies-check-for-public-procurement-tenders-goes-live,2023-08-07
IRS Releases Guidance on Cryptocurrency ‘Staking’ Rewards,https://www.cooley.com/news/insight/2023/2023-08-04-irs-releases-guidance-on-cryptocurrency-staking-rewards,2023-08-04
"FCA, Federal Reserve Share Concerns About AI in Financial Services",https://www.cooley.com/news/insight/2023/2023-08-03-fca-federal-reserve-share-concerns-about-ai-in-financial-services,2023-08-03
New York State Amends Its WARN Act Regulations,https://www.cooley.com/news/insight/2023/2023-08-03-new-york-state-amends-its-warn-act-regulations,2023-08-03
"Q2 2023 Venture Financing Report – Deal Count and Invested Capital Increase, Along With Down Rounds and Recapitalizations, While Late-Stage Pre-Money Valuations Decline",https://www.cooley.com/news/insight/2023/2023-08-02-deal-count-and-invested-capital-increase-along-with-down-rounds-and-recapitalizations,2023-08-02
Consumer IoT Devices: Get Ready for the US Cyber Trust Mark,https://www.cooley.com/news/insight/2023/2023-08-02-consumer-iot-devices-get-ready-for-the-us-cyber-trust-mark,2023-08-02
SEC Adopts Comprehensive Cybersecurity Disclosure Requirements,https://www.cooley.com/news/insight/2023/2023-08-02-sec-adopts-comprehensive-cybersecurity-disclosure-requirements,2023-08-02
Latest CFPB Supervisory Highlights Identify Novel Violations Across Host of Financial Products and Services,https://www.cooley.com/news/insight/2023/2023-08-01-latest-cfpb-supervisory-highlights-identify-novel-violations-across-host-of-financial-products-and-services,2023-08-01
Public Companies Update - July One-Minute Reads,https://www.cooley.com/news/insight/2023/2023-07-31-july-one-minute-reads,2023-07-31
The Main Institutions of International Arbitration,https://www.cooley.com/news/insight/2023/2023-07-31-the-main-institutions-of-international-arbitration,2023-07-31
EU’s Foreign Subsidies Check for M&A Deals Goes Live,https://www.cooley.com/news/insight/2023/2023-07-27-eus-foreign-subsidies-check-for-ma-deals-goes-live,2023-07-31
The ‘No-Poach’ Approach: Antitrust Enforcement of Employment Agreements,https://www.cooley.com/news/insight/2023/2023-07-31-the-no-poach-approach--antitrust-enforcement-of-employment-agreements,2023-07-31
GP-Led Secondary Transactions and Continuation Funds,https://www.cooley.com/news/insight/2023/2023-07-31-gp-led-secondary-transactions-and-continuation-funds,2023-07-31
Information Exchange With Competitors,https://www.cooley.com/news/insight/2023/2023-07-31-information-exchange-with-competitors,2023-07-30
California Attorney General Investigates Employers’ CCPA Compliance,https://www.cooley.com/news/insight/2023/2023-07-28-california-attorney-general-investigates-employers-ccpa-compliance,2023-07-28
SDNY Rules Ripple’s XRP Token Was – and Was Not – a Security,https://www.cooley.com/news/insight/2023/2023-07-27-sdny-rules-ripples-xrp-token-was-and-was-not-a-security,2023-07-27
Draft Revised Merger Guidelines Foreshadow More Aggressive Antitrust Enforcement,https://www.cooley.com/news/insight/2023/2023-07-25-draft-revised-merger-guidelines-foreshadow-more-aggressive-antitrust-enforcement,2023-07-25
"CFPB, European Commission Announce Cooperation to Strengthen Consumer Financial Protection",https://www.cooley.com/news/insight/2023/2023-07-25-cfpb-european-commission-announce-cooperation-to-strengthen-consumer-financial-protection,2023-07-25
NYC Releases FAQ on City’s AEDT Law,https://www.cooley.com/news/insight/2023/2023-07-24-nyc-releases-faqs-on-citys-aedt-law,2023-07-24
UK Government Publishes Second Annual Report on National Security and Investment Regime,https://www.cooley.com/news/insight/2023/2023-07-20-uk-government-publishes-second-annual-report-on-national-security-and-investment-regime,2023-07-20
OFCCP Publishes CSAL for Construction Contractors,https://www.cooley.com/news/insight/2023/2023-07-18-ofccp-publishes-csal-for-construction-contractors,2023-07-18
EU’s 11th Sanctions Package Cracks Down on Sanctions Circumvention,https://www.cooley.com/news/insight/2023/2023-07-14-eus-11th-sanctions-package-cracks-down-on-sanctions-circumvention,2023-07-14
Public Company Guide to Determining Securities Exchange Act Filer and Smaller Reporting Company Status,https://www.cooley.com/news/insight/2023/2023-07-14-guide-securities-exchange-act-filer-smaller-reporting-company-status,2023-07-14
Supreme Court Clarifies Standard for Employers Evaluating Religious Accommodation Requests,https://www.cooley.com/news/insight/2023/2023-07-13-supreme-court-clarifies-standard-for-employers-evaluating-religious-accommodation-requests,2023-07-13
UK Government Announces Upcoming Changes in Employment Law,https://www.cooley.com/news/insight/2023/2023-07-13-uk-government-announces-upcoming-changes-in-employment-law,2023-07-13
"CFPB, HHS and Treasury Request Information on Medical Payment Products",https://www.cooley.com/news/insight/2023/2023-07-13-cfpb-hhs-and-treasury-request-information-on-medical-payment-products,2023-07-13
CFPB’s Annual Fair Lending Report Highlights Robust Oversight of Traditional and Innovative Lending Practices,https://www.cooley.com/news/insight/2023/2023-07-12-cfpbs-annual-fair-lending-report-highlights-robust-oversight-of-traditional-and-innovative-lending-practices,2023-07-12
IRS Announces Transition Guidance for Stock Buyback Excise Tax,https://www.cooley.com/news/insight/2023/2023-07-11-irs-announces-transition-guidance-for-stock-buyback-excise-tax,2023-07-11
New UK Legislation Raises Prospect of 1.5% Stamp Tax Charge on Equity Financings,https://www.cooley.com/news/insight/2023/2023-07-07-new-uk-legislation-raises-prospect-of-one-and-a-half-percent-stamp-tax-charge-on-equity-financings,2023-07-10
EU Launches Groundbreaking Markets in Crypto-Assets Regulation,https://www.cooley.com/news/insight/2023/2023-07-06-eu-launches-groundbreaking-markets-in-crypto-assets-regulation,2023-07-06
What Employers Should Know About Protecting Confidential Information in England,https://www.cooley.com/news/insight/2023/2023-07-05-what-employers-should-know-about-protecting-confidential-information-in-england,2023-07-05
US Supreme Court Ruling Limits Extraterritorial Reach of Lanham Act,https://www.cooley.com/news/insight/2023/2023-07-03-us-supreme-court-ruling-limits-extraterritorial-reach-of-lanham-act,2023-07-03
"FTC Proposes Sweeping Changes to HSR Rules That Could Substantially Increase Burden, Time to Prepare Filings",https://www.cooley.com/news/insight/2023/2023-06-30-ftc-proposes-sweeping-changes-to-hsr-rules-that-could-substantially-increase-burden-time-to-prepare-filings,2023-06-30
Supreme Court’s Affirmative Action in Education Ruling Leaves Employment Diversity Initiatives Untouched – for Now,https://www.cooley.com/news/insight/2023/2023-06-30-supreme-court--affirmative-action-in-education-ruling-leaves-employment-diversity-initiatives-untouched-for-now,2023-06-30
Considerations in Cross-Border Intellectual Property License and Transfer Agreements,https://www.cooley.com/news/insight/2023/2023-06-29-considerations-in-cross-border-intellectual-property-license-and-transfer-agreements,2023-06-29
Public Companies Update - June One-Minute Reads,https://www.cooley.com/news/insight/2023/2023-06-29-pubco-one-minute-reads,2023-06-29
"Minnesota Set to Ban Most Noncompete Agreements Beginning July 1, 2023",https://www.cooley.com/news/insight/2023/2023-06-28-minnesota-set-to-ban-most-noncompete-agreements-beginning-july-1-2023,2023-06-28
A Loophole in an FCC Rule Imperils Local TV News,https://www.cooley.com/news/insight/2023/2023-06-27-a-loophole-in-an-fcc-rule-imperils-local-tv-news,2023-06-27
"EU Sustainability Disclosure Rules Impacting US, Asian and Other Non-EU Portfolio Companies",https://www.cooley.com/news/insight/2023/2023-06-20-eu-sustainability-disclosure-rules-impacting-us-asia-and-other-non-eu-portfolio-companies,2023-06-21
Ephemeral Messages Muddy the Compliance Waters for Cos.,https://www.cooley.com/news/insight/2023/2023-06-20-ephemeral-messages-muddy-the-compliance-waters-for-cos,2023-06-20
One Step Closer to a European Law Regulating Artificial Intelligence,https://www.cooley.com/news/insight/2023/2023-06-20-one-step-closer-to-a-european-law-regulating-artificial-intelligence,2023-06-20
EU’s New Mandatory ESG Reporting Rules: Don’t Miss Your Chance to Comment,https://www.cooley.com/news/insight/2023/2023-06-16-eus-new-mandatory-esg-reporting-rules-dont-miss-your-chance-to-comment,2023-06-16
CMA Review Could Help Shape UK's AI Landscape,https://www.cooley.com/news/insight/2023/2023-06-16-cma-review-could-help-shape-uks-ai-landscape,2023-06-16
European Commission Sets the Agenda: ESG Reporting Requirements in the EU and the US,https://www.cooley.com/news/insight/2023/2023-06-15-european-commission-sets-the-agenda-esg-reporting-requirements-in-the-eu-and-the-us,2023-06-15
Banking Regulators Release Guidance on Third-Party Partnerships,https://www.cooley.com/news/insight/2023/2023-06-15-banking-regulators-release-guidance-on-third-party-partnerships,2023-06-15
FCC Extends Accessibility Requirements to Videoconferencing Services,https://www.cooley.com/news/insight/2023/2023-06-15-fcc-extends-accessibility-requirements-to-videoconferencing-services,2023-06-15
FCC Adopts New Rules for Field Disturbance Sensor Devices Operating in 60 GHz Band,https://www.cooley.com/news/insight/2023/2023-06-12-fcc-adopts-new-rules-for-field-disturbance-sensor-devices-operating-in-60-ghz-band,2023-06-12
Key Principles From EEOC’s Latest Guidance on Employers’ Use of AI Tools,https://www.cooley.com/news/insight/2023/2023-06-12-key-principles-from-eeocs-latest-guidance-on-employers-use-of-ai-tools,2023-06-12
"See You in Court? Not so Fast … State Secrets Litigation Traps for the Unwary, Overreaching Federal Contractor",https://www.cooley.com/news/insight/2023/2023-06-09-see-you-in-court-not-so-fast-state-secrets-litigation-traps-for-the-unwary-overreaching-federal-contractor,2023-06-09
Supreme Court Ruling Confirms Limits on Parody Defenses to Trademark Claims,https://www.cooley.com/news/insight/2023/2023-06-09-supreme-court-ruling-confirms-limits-on-parody-defenses-to-trademark-claims,2023-06-09
NYSE and Nasdaq Delay Effectiveness of Clawback Listing Standards,https://www.cooley.com/news/insight/2023/2023-06-08-nyse-and-nasdaq-delay-effectiveness-of-clawback-listing-standards,2023-06-08
QSBS Considerations for Cash Management Policies,https://www.cooley.com/news/insight/2023/2023-06-08-qsbs-considerations-for-cash-management-policies,2023-06-08
"Ninth Circuit Upholds Delaware Forum-Selection Clause, Dismisses Federal Derivative Action",https://www.cooley.com/news/insight/2023/2023-06-08-ninth-circuit-upholds-delaware-forum-selection-clause-dismisses-federal-derivative-action,2023-06-08
New York’s Minimum Wage Increases for 2024 and Beyond,https://www.cooley.com/news/insight/2023/2023-06-07-new-yorks-minimum-wage-increases-for-2024-and-beyond,2023-06-07
UK Reporting for Share Plans With UK Participants Due July 6,https://www.cooley.com/news/insight/2023/2023-06-06-uk-reporting-for-share-plans-with-uk-participants-due-july-6,2023-06-06
UK Government Publishes National Semiconductor Strategy,https://www.cooley.com/news/insight/2023/2023-06-06-uk-government-publishes-national-semiconductor-strategy,2023-06-06
"Supreme Court Rules FCA Liability Turns on Subjective Belief, Not Objective Reasonableness",https://www.cooley.com/news/insight/2023/2023-06-05-supreme-court-rules-fca-liability-turns-on-subjective-belief-not-objective-reasonableness,2023-06-05
Public Companies Update – May One-Minute Reads,https://www.cooley.com/news/insight/2023/2023-06-01-pubco-one-minute-reads,2023-06-01
Assessing Overlapping Boards After DOJ Crackdown,https://www.cooley.com/news/insight/2023/2023-05-25-assessing-overlapping-boards-after-doj-crackdown,2023-05-25
Companies Implementing ‘Super-Voting Preferred Stock’ as Stockholder Meeting Solution,https://www.cooley.com/news/insight/2023/2023-05-25-companies-implementing-super-voting-preferred-stock-as-stockholder-meeting-solution,2023-05-25
Supreme Court Affirmance in Amgen v. Sanofi Leaves Legal Standard for Patent Enablement Undisturbed,https://www.cooley.com/news/insight/2023/2023-05-23-supreme-court-affirmance-in-amgen-v-sanofi-leaves-legal-standard-for-patent-enablement,2023-05-23
Supreme Court Rules Andy Warhol’s Prince Portraits Not Fair Use,https://www.cooley.com/news/insight/2023/2023-05-18-supreme-court-rules-andy-warhols-prince-portraits-not-fair-use,2023-05-18
"Form I-9 Remote Flexibilities to End on July 31, 2023",https://www.cooley.com/news/insight/2023/2023-05-17-form-i-9-remote-flexibilities-to-end-on-july-31-2023,2023-05-17
10 Actionable Compliance Steps for Massachusetts Employers,https://www.cooley.com/news/insight/2023/2023-05-16-10-actionable-compliance-steps-for-massachusetts-employers,2023-05-16
NYC Issues Final Regulations on Automated Employment Decision Tools Law,https://www.cooley.com/news/insight/2023/2023-05-15-nyc-issues-final-regulations-on-automated-employment-decision-tools-law,2023-05-15
Riding the Waves Through Choppy Waters: Scaling Your Company in Today’s Market,https://www.cooley.com/news/insight/2023/2023-05-12-riding-the-waves-through-choppy-waters,2023-05-12
UK CMA Launches Initial Review Which Could Help Shape Nation’s AI Sector Landscape,https://www.cooley.com/news/insight/2023/2023-05-12-uk-cma-launches-initial-review-which-could-help-shape-nations-ai-sector-landscape,2023-05-12
Intercompany Arrangements Following a Flip Transaction,https://www.cooley.com/news/insight/2023/2023-05-08-intercompany-arrangements-following-a-flip-transaction,2023-05-09
Recent FCA Speeches Reveal Future Strategy Toward Regulation of Fintech and Digital Assets,https://www.cooley.com/news/insight/2023/2023-05-09-recent-fca-speeches-reveal-future-strategy-toward-regulation-of-fintech,2023-05-09
Important Upcoming To-Do List for Federal Contractors: Certify AAP Compliance by June 29 and Implement Revised Disability Self-Identification Form by July 25,https://www.cooley.com/news/insight/2023/2023-05-09-federal-contractors-certify-aap-compliance-and-implement-revised-disability-self-id-form,2023-05-09
Treasury DeFi Report Offers Insight Into BSA Compliance,https://www.cooley.com/news/insight/2023/2023-05-09-treasury-defi-report-offers-insight-into-bsa-compliance,2023-05-09
FCA Releases Consultation Paper on Proposed Reforms to UK Listing Rules,https://www.cooley.com/news/insight/2023/2023-05-08-fca-releases-consultation-paper-on-proposed-reforms-to-uk-listing-rules,2023-05-08
SEC Final Share Repurchase Disclosure Rules Less Burdensome Than Expected,https://www.cooley.com/news/insight/2023/2023-05-08-sec-final-share-repurchase-disclosure-rules-less-burdensome-than-expected,2023-05-08
International Arbitration Versus Litigation,https://www.cooley.com/news/insight/2023/2023-05-08-international-arbitration-versus-litigation,2023-05-08
Considerations in Offshore Software Development,https://www.cooley.com/news/insight/2023/2023-05-08-considerations-in-offshore-software-development,2023-05-08
New York Issues Updated Sexual Harassment Prevention Materials,https://www.cooley.com/news/insight/2023/2023-05-05-new-york-issues-updated-sexual-harassment-prevention-materials,2023-05-05
Further Guidance Published on UK National Security and Investment Regime,https://www.cooley.com/news/insight/2023/2023-05-04-further-guidance-published-on-uk-national-security-and-investment-regime,2023-05-04
10 Actionable Compliance Steps for New York City Employers,https://www.cooley.com/news/insight/2023/2023-05-03-10-actionable-compliance-steps-nyc-employers,2023-05-03
"UK Government Gets Tough on Sanctions Evasion, Fraud and Money Laundering in Newly Published Economic Crime Plan",https://www.cooley.com/news/insight/2023/2023-05-03-uk-government-gets-tough-on-sanctions-evasion-fraud-and-money-laundering,2023-05-03
The Directors’ and Officers’ Guide to Restructuring – ‘Restructuring Venture-Backed Companies: Key Considerations and Strategic Options’,https://www.cooley.com/news/insight/2023/2023-05-02-the-directors-and-officers-guide-to-restructuring--restructuring-venture-backed-companies-key-considerations-and-strategic-options,2023-05-02
CFPB Flags Risks Associated With Reinitiating Collections on Aged Mortgage Loans,https://www.cooley.com/news/insight/2023/2023-05-02-cfpb-flags-risks-associated-with-reinitiating-collections-on-aged-mortgage-loans,2023-05-02
"Q1 2023 Venture Financing Report – Pre-Money Valuations Trend Up While Deal Volume, Invested Capital and Up Rounds Continue Decline",https://www.cooley.com/news/insight/2023/2023-05-02-venture-financing-report-q1-2023,2023-05-02
"Regulating the Digital Sector, Transforming Consumer Protection Regulation – UK Government Proposes Significant Reforms With Draft Bill",https://www.cooley.com/news/insight/2023/2023-04-28-regulating-the-digital-sector,2023-05-01
"Startups, Other R&D-Heavy Companies May Face Significantly Higher Tax Costs in 2022",https://www.cooley.com/news/insight/2023/2023-04-28-startups-rd-heavy-companies-higher-tax-2022,2023-05-01
"CFPB, Federal Agencies Warn of Obligations to Avoid Algorithmic Discrimination",https://www.cooley.com/news/insight/2023/2023-04-27-cfpb-federal-agencies-warn-of-obligations-to-avoid-algorithmic-discrimination,2023-04-27
Drug & Medical Device Litigation 2023 – European Union,https://www.cooley.com/news/insight/2023/2023-04-27-drug-and-medical-device-litigation-2023-european-union,2023-04-27
European Commission Publishes Proposals to Revise Current EU Pharmaceutical Legislative Framework,https://www.cooley.com/news/insight/2023/2023-04-27-european-commission-publishes-proposals-to-revise-eu-pharmaceutical-legislative-framework,2023-04-27
Public Companies Update - April One-Minute Reads,https://www.cooley.com/news/insight/2023/2023-04-26-pubco-one-minute-reads,2023-04-26
FCA Outlines Priorities for Payment Firms Governance and Risk Management in Spotlight,https://www.cooley.com/news/insight/2023/2023-04-20-fca-outlines-priorities-for-payment-firms-governance-and-risk-management-in-spotlight,2023-04-20
UK Government Opens Consultation on Future Regulatory Regime for ESG Ratings Providers,https://www.cooley.com/news/insight/2023/2023-04-17-uk-government-opens-consultation-on-future-regulatory-regime-for-esg-ratings-provider,2023-04-17
Europe’s Top Court on Merger Review: No Deals Are ‘Off the Table’,https://www.cooley.com/news/insight/2023/2023-04-14-europe-top-court-on-merger-review-no-deals-are-off-the-table,2023-04-14
Form 144 Goes Digital,https://www.cooley.com/news/insight/2023/2023-04-12-form-144-goes-digital,2023-04-12
CFPB Issues Policy Statement on CFPAs Prohibition on Abusive Conduct,https://www.cooley.com/news/insight/2023/2023-04-11-cfpb-issues-policy-statement-on-cfpas-prohibition-on-abusive-conduct,2023-04-11
"Treasury Department Releases Report on Money Laundering Risks, Decentralized Finance",https://www.cooley.com/news/insight/2023/2023-04-10-treasury-department-releases-report-on-money-laundering-risks-decentralized-finance,2023-04-10
2 EU Laws Could Supercharge Product Liability Class Actions,https://www.cooley.com/news/insight/2023/2023-04-05-2-eu-laws-could-supercharge-product-liability-class-actions,2023-04-05
